Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
16-12007,RIVERSIDE DR @ TREMBLAY RD/HWY417 IC117 RAMP52,370802.07810,5031017.15014,-75.65669933620,45.41597683360,2016-12-18,2:20:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-12008,PICCADILLY AVE btwn BYRON AVE & IONA ST,364361.96509,5028591.99346,-75.73926915030,45.39473362770,2016-12-18,2:17:00 PM,03 - Snow,01 - Daylight,05 - Packed snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-12009,TRIM RD @ WALL RD,387627.95854,5034668.28476,-75.44113608900,45.44703676480,2016-12-18,2:35:00 PM,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
16-12010,CARLING AVE WB btwn CHAMPAGNE AVE S & PRESTON ST,366742.75347,5028883.37949,-75.70882777580,45.39714888630,2016-12-18,2:41:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
16-12011,INNES RD btwn TENTH LINE RD & 240 E OF TENTH LINE RD/HOME DEPOT E,384107.45388,5036231.19641,-75.48588257530,45.46150674090,2016-12-18,2:52:00 PM,01 - Clear,01 - Daylight,04 - Slush,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-12012,HUNTMAR DR @ PALLADIUM DR N,349074.73636,5017957.04748,-75.93545990430,45.30017135410,2016-12-18,3:12:00 PM,01 - Clear,01 - Daylight,04 - Slush,02 - Stop sign,00 - Unknown,03 - P.D. only,07 - SMV other,0
16-12013,DES EPINETTES AVE @ PRESTWICK DR,383333.93314,5036663.32736,-75.49570313980,45.46548205150,2016-12-18,3:17:00 PM,01 - Clear,01 - Daylight,04 - Slush,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
16-12014,RIVERSIDE DR btwn RIVERGATE WAY & MALHOTRA CRT,368141.55642,5023148.51794,-75.69169854040,45.34542294080,2016-12-18,3:24:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-12015,RIDEAU ST btwn DALHOUSIE ST & WALLER ST,368217.47515,5032232.13607,-75.68956270850,45.42714788540,2016-12-18,12:00:00 AM,03 - Snow,00 - Unknown,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-12016,CAMPEAU DR @ TERON RD/COLCHESTER SQ,352564.19587,5020468.23586,-75.89072673290,45.32253901110,2016-12-18,3:40:00 PM,01 - Clear,01 - Daylight,03 - Loose snow,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
16-12017,HUNT CLUB RD @ RIVERSIDE DR,368036.48304,5021947.06699,-75.69319280530,45.33462201320,2016-12-18,3:48:00 PM,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-12018,LAURIER AVE @ MARLBOROUGH AVE,369325.04375,5032387.58410,-75.67538974210,45.42844524920,2016-12-18,3:52:00 PM,01 - Clear,01 - Daylight,04 - Slush,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
16-12019,BESSERER ST @ KING EDWARD AVE,368551.53336,5032342.65249,-75.68527977240,45.42811190390,2016-12-18,3:53:00 PM,06 - Strong wind,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
16-12020,MERIVALE RD @ WOODFIELD DR/ROYDON PL,365464.35741,5022298.91298,-75.72596324860,45.33801496410,2016-12-18,4:40:00 PM,03 - Snow,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-12021,KITCHENER AVE @ BANK ST,370540.87610,5025500.38578,-75.66077131140,45.36636356650,2016-12-18,4:56:00 PM,01 - Clear,07 - Dark,04 - Slush,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
16-12022,BAYSHORE DR btwn WOODRIDGE CRES & HWY417 IC130 RAMP66,359260.17004,5023490.04430,-75.80498722120,45.34924180230,2016-12-18,5:16:00 PM,01 - Clear,07 - Dark,05 - Packed snow,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-12023,ESSON ST btwn CHRIS LUND PRIV & HUNT CLUB RD,374610.50805,5025957.56027,-75.60876111970,45.37008351070,2016-12-17,12:00:00 AM,03 - Snow,00 - Unknown,05 - Packed snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-12024,BAYSWATER AVE @ SOMERSET ST,365811.87234,5029910.32536,-75.72058941960,45.40647082960,2016-12-18,5:41:00 PM,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,99 - Other,0
16-12025,VICTOR ST btwn DENHAM WAY & GREER ST,350251.54795,5015278.95230,-75.92070068480,45.27599787330,2016-12-18,6:26:00 PM,03 - Snow,07 - Dark,04 - Slush,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-12026,FALLOWFIELD RD btwn TRANSIT & 482 E OF HOLITMAN DR/BARRHAVEN CROSSING,364223.59681,5017411.16197,-75.74237942220,45.29414147130,2016-12-18,6:25:00 PM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-12027,QUEEN MARY ST @ NORTH RIVER RD,370078.55716,5031924.49091,-75.66582246940,45.42420860200,2016-12-18,6:47:00 PM,01 - Clear,07 - Dark,03 - Loose snow,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
16-12028,CRESTWAY DR @ STRANDHERD DR,366346.68326,5015470.91396,-75.71555432140,45.27650050560,2016-12-18,6:55:00 PM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-12029,ANALDEA DR/ WHITE ALDER AVE @ BANK ST,375698.34704,5020809.10498,-75.59561291380,45.32365080390,2016-12-18,7:17:00 PM,01 - Clear,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
16-12030,SOMERSET ST    W btwn PRESTON ST & ROCHESTER ST,366436.15645,5030183.10400,-75.71258100480,45.40887052290,2016-12-18,10:30:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-12031,TENTH LINE RD @ CHARLEMAGNE BLVD S/DES EPINETT,383640.97510,5036900.45590,-75.49173924100,45.46758093120,2016-12-18,10:46:00 PM,01 - Clear,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-12032,FALLOWFIELD RD @ MERIVALE RD,366892.54076,5018844.05512,-75.70817548730,45.30680371360,2016-12-19,2:47:00 AM,04 - Freezing Rain,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,0
16-12033,PRINCE OF WALES DR btwn BLAZER AVE & DEAKIN ST,367349.39847,5021157.41918,-75.70205794460,45.32757848150,2016-12-19,3:40:00 AM,03 - Snow,07 - Dark,04 - Slush,10 - No control,,02 - Non-fatal injury,01 - Approaching,0
16-12034,CONROY RD @ WALKLEY RD,372903.72260,5027463.05793,-75.63034068760,45.38379729860,2016-12-19,6:27:00 AM,01 - Clear,07 - Dark,05 - Packed snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
16-12035,ALBION RD @ MITCH OWENS RD,375906.09548,5014804.22956,-75.59382420870,45.26960015260,2016-12-19,7:09:00 AM,01 - Clear,03 - Dawn,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-12036,MANN AVE @ GOULBURN AVE/GOULBURN CRES,369690.05660,5031638.69392,-75.67082413820,45.42167325780,2016-12-19,7:42:00 AM,01 - Clear,03 - Dawn,05 - Packed snow,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
16-12037,BAY ST @ WELLINGTON ST,366813.86984,5031352.80884,-75.70760889460,45.41936182120,2016-12-19,8:23:00 AM,01 - Clear,01 - Daylight,05 - Packed snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
16-12038,SUMMER DAYS WALK btwn ECLIPSE CRES E & ECLIPSE CRES W,385941.34700,5035177.17300,-75.46261002430,45.45181307730,2016-12-18,9:00:00 PM,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-12039,CARLING AVE @ EDGEWORTH AVE,361262.59725,5025424.52410,-75.77921356220,45.36648979810,2016-12-19,8:30:00 AM,03 - Snow,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-12040,SCULLY WAY btwn MULDER AVE & MULDER AVE,386130.64187,5037236.85849,-75.45984957130,45.47032208880,2016-12-18,12:00:00 AM,01 - Clear,00 - Unknown,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-12041,CARLING AVE @ RICHMOND RD,360246.50716,5024782.75454,-75.79225570280,45.36079629430,2016-12-19,8:45:00 AM,01 - Clear,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-12042,WOODROFFE AVE btwn FIRESTATION & BASELINE RD,362538.09600,5023799.90428,-75.76312200470,45.35176770270,2016-12-19,8:51:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-12043,MARCH RD btwn SOLANDT RD & STATION RD,350835.87370,5022319.87640,-75.91259957200,45.33931596770,2016-12-18,5:00:00 PM,01 - Clear,07 - Dark,06 - Ice,10 - No control,,03 - P.D. only,07 - SMV other,0
16-12044,PLEASANT PARK RD @ ALTA VISTA DR,370363.23863,5028466.30596,-75.66264489560,45.39306655610,2016-12-19,9:05:00 AM,01 - Clear,01 - Daylight,05 - Packed snow,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
16-12045,CARLING AVE @ WOODROFFE AVE W,361767.68360,5025725.92758,-75.77273153090,45.36916093280,2016-12-18,10:45:00 AM,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-12046,CANOTEK RD @ GREEN CREEK DR,376385.36121,5035785.07674,-75.58467782900,45.45832678920,2016-12-19,10:07:00 AM,01 - Clear,01 - Daylight,05 - Packed snow,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-12047,GROVEMONT DR btwn YORKWOOD PL & AQUAPASS PL,366567.78656,5014791.00887,-75.71282109190,45.27036336940,2016-12-18,2:45:00 PM,03 - Snow,01 - Daylight,05 - Packed snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-12048,KIRKWOOD AVE @ RICHMOND RD,363777.03339,5028642.79724,-75.74673322550,45.39524026060,2016-12-18,6:00:00 PM,03 - Snow,07 - Dark,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-12049,ORLEANS BLVD @ ST. JOSEPH BLVD,380629.25323,5036980.17602,-75.53023679580,45.46863164620,2016-12-19,10:03:00 AM,01 - Clear,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-12050,SPENCER ST btwn HAMILTON AVE N & PARKDALE AVE,365057.04207,5029464.27061,-75.73028580400,45.40252271880,2016-12-19,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-12051,ASSALY RD @ RICHMOND RD,360728.84574,5025528.94858,-75.78601493720,45.36747219750,2016-12-19,12:57:00 PM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
16-12052,ALBION RD @ LESTER RD,372695.57136,5022332.08182,-75.63370326320,45.33765090890,2016-12-18,4:30:00 AM,04 - Freezing Rain,07 - Dark,05 - Packed snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
16-12053,MERIVALE RD/LOTTA AVE @ CLYDE AVE,364518.47607,5024506.20022,-75.73776445100,45.35795701310,2016-12-19,1:39:00 PM,01 - Clear,01 - Daylight,05 - Packed snow,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
16-12054,MONTREAL RD @ VANIER PKWY,370071.75420,5033065.96465,-75.66575809950,45.43447975200,2016-12-19,4:30:00 PM,03 - Snow,05 - Dusk,04 - Slush,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,04 - Sideswipe,1
16-12055,MEADOWLANDS DR/TALLWOOD DR @ WOODROFFE AVE,363056.92813,5022730.37067,-75.75662698680,45.34210121760,2016-12-19,1:45:00 PM,03 - Snow,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
16-12056,INNES RD @ ORCHARDVIEW AVE/ESPRIT DR,384845.27043,5036562.08797,-75.47639562490,45.46439964550,2016-12-19,1:52:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
16-12057,BANTREE ST @ BLACKWELL ST,374450.50826,5029962.21102,-75.61023834710,45.40613137870,2016-12-19,1:54:00 PM,03 - Snow,01 - Daylight,05 - Packed snow,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
16-12058,ROYDON PL btwn WOODFIELD DR & WEST HUNT CLUB RD,365944.91520,5022216.98887,-75.71984234370,45.33723610720,2016-12-19,2:14:00 PM,01 - Clear,01 - Daylight,05 - Packed snow,10 - No control,,03 - P.D. only,02 - Angle,0
16-12059,CONROY RD @ HUNT CLUB RD,373762.08369,5025402.45241,-75.61966875700,45.36517288090,2016-12-19,2:16:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-12060,ROSEBELLA AVE btwn ALBION RD & FIRST (1ST) ST,372390.30703,5023066.57639,-75.63749742070,45.34428911940,2016-12-19,3:00:00 PM,03 - Snow,01 - Daylight,05 - Packed snow,10 - No control,,03 - P.D. only,02 - Angle,0
16-12061,AVIATION PKWY @ MONTREAL RD,372146.94839,5034110.48371,-75.63909497540,45.44368104450,2016-12-19,3:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
16-12062,KING EDWARD AVE @ RIDEAU ST,368513.36351,5032414.83144,-75.68575818160,45.42876482160,2016-12-19,3:20:00 PM,01 - Clear,01 - Daylight,03 - Loose snow,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
16-12063,HERON RD @ KALADAR AVE,369685.94294,5026803.43991,-75.67151280640,45.37816771420,2016-12-19,3:23:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-12064,BLOHM DR @ ESSON ST,374369.56766,5026173.94078,-75.61180624890,45.37205436500,2016-12-19,4:11:00 PM,01 - Clear,05 - Dusk,05 - Packed snow,02 - Stop sign,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
16-12065,GRANGEMILL AVE btwn FOOTHILLS DR & CASSIDY RD,358863.14155,5021230.76449,-75.81030052960,45.32894343830,2016-12-19,4:23:00 PM,01 - Clear,05 - Dusk,04 - Slush,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
16-12066,EAGLESON RD btwn PERTH ST & BARNSDALE RD,358032.92830,5007370.15410,-75.82237662450,45.20428673630,2016-12-15,10:00:00 AM,03 - Snow,01 - Daylight,04 - Slush,10 - No control,,03 - P.D. only,07 - SMV other,0
16-12067,HWY 417 PALLADI IC142R36 @ PALLADIUM DR,348774.81343,5017374.51596,-75.93933565080,45.29494838490,2016-12-19,4:35:00 PM,01 - Clear,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,99 - Other,0
16-12068,MAITLAND AVE/HWY 417 MAITLAND IC126R53 @ HWY 4,363229.83335,5025774.18465,-75.75406110120,45.36947477060,2016-12-19,4:42:00 PM,03 - Snow,05 - Dusk,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-12069,BANK ST @ RIDEAU RD,376954.53296,5017843.37491,-75.58002275230,45.29683843330,2016-12-19,4:44:00 PM,01 - Clear,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-12070,INNES RD @ PROVENCE AVE,386111.01686,5037083.54602,-75.46012588400,45.46894502150,2016-12-19,4:48:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
16-12071,ST. JOSEPH BLVD btwn ST. JOSEPH BLVD & PLACE D'ORLEANS DR,381951.29093,5037958.60796,-75.51317841980,45.47728995610,2016-12-19,4:40:00 PM,01 - Clear,05 - Dusk,05 - Packed snow,10 - No control,,03 - P.D. only,02 - Angle,0
16-12072,TENTH LINE RD @ CHARLEMAGNE BLVD S/DES EPINETT,383640.97510,5036900.45590,-75.49173924100,45.46758093120,2016-12-19,4:59:00 PM,03 - Snow,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-12073,RICHMOND RD @ HOLLY ACRES RD/NANAIMO DR,359060.32791,5022749.73834,-75.80761860310,45.34259600340,2016-12-19,12:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-12074,GRANT CARMAN DR btwn FAMILY BROWN LANE & BASIL MACDONALD WAY,365336.74527,5023345.25512,-75.72746330310,45.34744083110,2016-12-19,5:11:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
16-12075,MONTREAL RD @ NORTH RIVER RD,369739.48916,5032887.36536,-75.67002790440,45.43290372350,2016-12-19,5:49:00 PM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
16-12076,CONROY RD @ HUNT CLUB RD,373763.95954,5025405.18142,-75.61964443350,45.36519725070,2016-12-19,5:52:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
16-12077,CHURCHILL AVE   N btwn RICHMOND RD & DANFORTH AVE,363232.66275,5028284.26973,-75.75372790440,45.39205992690,2016-12-16,3:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,1
16-12078,BLAIR RD @ SWANS WAY N,373691.93999,5035265.68692,-75.61918569260,45.45392437670,2016-12-19,6:34:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,00 - Unknown,03 - P.D. only,07 - SMV other,0
16-12079,PRINCE OF WALES DR btwn MAPLEHILL WAY & LODGE RD,366920.25843,5013247.35350,-75.70852259720,45.25644259030,2016-12-19,6:58:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,02 - Non-fatal injury,05 - Turning movement,0
16-12080,BANK ST btwn RANDALL AVE & 73 N OF EVANS BLVD,369836.85041,5027169.51359,-75.66953794770,45.38144753590,2016-12-19,7:04:00 PM,03 - Snow,07 - Dark,02 - Wet,10 - No control,,02 - Non-fatal injury,02 - Angle,0
16-12081,TENTH LINE RD btwn VANGUARD DR & LAKEPOINTE DR,384111.75092,5035786.84726,-75.48589931370,45.45750840550,2016-12-19,7:10:00 PM,01 - Clear,07 - Dark,05 - Packed snow,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-12082,NICHOLAS ST SB btwn LAURIER AVE E & Continuation of NICHOLAS ST,368518.05498,5031681.92079,-75.68579304220,45.42216992640,2016-12-18,4:00:00 PM,01 - Clear,05 - Dusk,04 - Slush,10 - No control,,03 - P.D. only,03 - Rear end,0
16-12083,LAVAL ST @ MARIER AVE,369707.21304,5033852.22376,-75.67031314940,45.44158811980,2016-12-19,9:15:00 PM,01 - Clear,07 - Dark,05 - Packed snow,02 - Stop sign,01 - Functioning,03 - P.D. only,07 - SMV other,0
16-12084,MARCH RD btwn TERRY FOX DR & SOLANDT RD,350478.84245,5022719.19805,-75.91711804850,45.34293248920,2016-12-19,11:58:00 PM,01 - Clear,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-12085,EAGLESON RD btwn EAGLESON BUSINESS CENTRE & MICHAEL COWPLAND DR/STONEH,354345.07266,5016717.24100,-75.86838642800,45.28866339510,2016-12-20,2:57:00 AM,01 - Clear,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,04 - Sideswipe,0
16-12086,HERZBERG RD @ MARCH RD,352324.45036,5021528.07422,-75.89368298490,45.33209192390,2016-12-20,3:03:00 AM,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,0
16-12087,TRIM RD @ VALIN ST,386437.18584,5037556.14702,-75.45587673990,45.47315895780,2016-12-20,6:35:00 AM,01 - Clear,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-12088,BRIDGESTONE DR/STEEPLE CHASE DR @ STONEHAVEN D,355104.99488,5016984.44710,-75.85867224890,45.29101378750,2016-12-20,6:49:00 AM,01 - Clear,07 - Dark,04 - Slush,11 - Roundabout,,03 - P.D. only,02 - Angle,0
16-12089,CARP RD btwn CRAIG'S SIDE RD & CHARLIE'S LANE,340152.96396,5024004.52022,-76.04878416960,45.35509472970,2016-12-20,7:19:00 AM,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
16-12090,BOOTH ST @ ELM ST,366527.70190,5030399.77814,-75.71138446670,45.41081202870,2016-12-20,7:32:00 AM,01 - Clear,03 - Dawn,02 - Wet,02 - Stop sign,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
16-12091,ANDERSON RD @ RIDGE RD,379029.75740,5028508.11812,-75.55196663110,45.39257774360,2016-12-20,7:53:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
16-12092,FERN CASEY ST @ RENAUD RD,382624.95070,5033235.52670,-75.50531056140,45.43472094660,2016-12-20,8:03:00 AM,01 - Clear,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
16-12093,BAYVIEW RD @ SCOTT ST/ALBERT ST,365519.86516,5030071.15002,-75.72429958190,45.40794328240,2016-12-20,9:07:00 AM,01 - Clear,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
16-12094,ROBERTSON RD btwn FITZGERALD RD & MOODIE DR,357049.38943,5020446.30128,-75.83352028140,45.32202213270,2016-12-20,9:23:00 AM,01 - Clear,01 - Daylight,04 - Slush,10 - No control,,02 - Non-fatal injury,02 - Angle,0
16-12095,FAIRBANKS AVE @ SMYTH RD,370628.72070,5029081.97158,-75.65917244610,45.39858118110,2016-12-20,9:40:00 AM,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
16-12096,FALLOWFIELD RD @ GREENBANK RD,363081.50386,5016733.28345,-75.75701892950,45.28813757120,2016-12-20,9:45:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
16-12097,CONROY RD @ DAVIDSON RD N,374573.09288,5023514.85148,-75.60958354080,45.34810879520,2016-12-19,8:35:00 AM,03 - Snow,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,03 - P.D. only,99 - Other,0
16-12098,AIRPORT PKWY @ UPLANDS DR,370859.90134,5021074.89848,-75.65729024390,45.32651435400,2016-12-20,11:04:00 AM,01 - Clear,01 - Daylight,01 - Dry,03 - Yield sign,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
16-12099,BOURASSA ST @ ST. LAURENT BLVD,373236.73200,5029693.97068,-75.62577932630,45.40383760300,2016-12-20,11:05:00 AM,01 - Clear,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
16-12100,ABERDEEN ST @ PRESTON ST,366651.91424,5029341.78214,-75.70993043820,45.40128150310,2016-12-20,11:19:00 AM,03 - Snow,01 - Daylight,04 - Slush,02 - Stop sign,01 - Functioning,03 - P.D. only,05 - Turning movement,0
16-12101,ANDERSON RD @ DOLMAN RIDGE RD,378311.74950,5030274.95678,-75.56087215690,45.40855040550,2016-12-20,11:30:00 AM,06 - Strong wind,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
16-12102,WOODWARD DR btwn COURTWOOD CRES & CLYDE AVE,363691.93105,5026330.81288,-75.74809591740,45.37444455650,2016-12-20,11:14:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,99 - Other,0
